Id,Weekly_Sales
15_83_2013-05-24,292.3174453575542
15_83_2013-05-31,292.3174453575542
15_83_2013-06-07,348.7473664069214
15_83_2013-06-14,324.75561774164885
15_83_2013-06-21,324.75561774164885
15_83_2013-06-28,319.92531435807336
15_83_2013-07-05,376.3940749646051
15_83_2013-07-12,319.92531435807336
15_83_2013-07-19,252.9253474086352
15_83_2013-07-26,239.28966183436955
15_85_2012-11-02,2716.358181969623
15_85_2012-11-09,2716.358181969623
15_85_2012-11-16,2716.358181969623
15_85_2012-11-23,3153.4666706944195
15_85_2012-11-30,3852.9097637625505
15_85_2012-12-07,5674.275662273607
15_85_2012-12-14,11556.124478648768
15_85_2012-12-21,13877.374660313812
15_85_2012-12-28,5726.662109710763
15_85_2013-01-04,3446.462966996464
15_85_2013-01-11,2520.238783905495
15_85_2013-01-18,2014.000026719054
15_85_2013-01-25,2014.000026719054
15_85_2013-02-01,2225.0189828289026
15_85_2013-02-08,2241.822357359778
15_85_2013-02-15,2308.65635855114
15_85_2013-02-22,1626.4504884459843
15_85_2013-03-01,1626.4504884459843
15_85_2013-03-08,1894.5786409736534
15_85_2013-03-15,1737.1969394999362
15_85_2013-03-22,1571.65152771806
15_85_2013-03-29,2230.4317310935826
15_85_2013-04-05,2683.3057505867146
15_85_2013-04-12,2401.717148866991
15_85_2013-04-19,2111.946308164142
15_85_2013-04-26,2014.4130051239172
15_85_2013-05-03,1777.460417150164
15_85_2013-05-10,2708.7706865113955
15_85_2013-05-17,2495.649337031945
15_85_2013-05-24,2463.2111646478497
15_85_2013-05-31,2463.2111646478497
15_85_2013-06-07,3151.4595664106214
15_85_2013-06-14,3393.1174368768798
15_85_2013-06-21,3416.1747267748433
15_85_2013-06-28,3639.2245049824414
15_85_2013-07-05,3068.5087226063783
15_85_2013-07-12,3329.2203325856226
15_85_2013-07-19,3111.120814186297
15_85_2013-07-26,2846.5629967227756
15_87_2012-11-02,10571.314573271837
15_87_2012-11-09,11545.496517494967
15_87_2012-11-16,10178.00136274808
15_87_2012-11-23,11725.008409691027
15_87_2012-11-30,10982.246606426002
15_87_2012-12-07,11738.234313253606
15_87_2012-12-14,11875.134384821757
15_87_2012-12-21,14922.034130010728
15_87_2012-12-28,11599.862598220354
15_87_2013-01-04,10947.751668143168
15_87_2013-01-11,9033.152930959513
15_87_2013-01-18,9251.062249298273
15_87_2013-01-25,9124.009777744697
15_87_2013-02-01,10247.782047029174
15_87_2013-02-08,11833.608349017211
15_87_2013-02-15,10479.545759922428
15_87_2013-02-22,10094.89069474765
15_87_2013-03-01,10539.168497914567
15_87_2013-03-08,11869.9411323086
15_87_2013-03-15,10600.37437735141
15_87_2013-03-22,8746.494158288457
15_87_2013-03-29,9669.446261316547
15_87_2013-04-05,9756.050827089843
15_87_2013-04-12,9711.70450373869
15_87_2013-04-19,9390.752843817927
15_87_2013-04-26,8459.200923184379
15_87_2013-05-03,9089.575141435918
15_87_2013-05-10,9146.005062485285
15_87_2013-05-17,9359.255592188581
15_87_2013-05-24,10978.998483962945
15_87_2013-05-31,11104.573592310326
15_87_2013-06-07,10621.289649269533
15_87_2013-06-14,10151.932524944665
15_87_2013-06-21,10712.41797919241
15_87_2013-06-28,11194.607587873415
15_87_2013-07-05,12274.641626825454
15_87_2013-07-12,11685.855059464195
15_87_2013-07-19,11252.778060096958
15_87_2013-07-26,10473.74849771669
15_90_2012-11-02,5594.885904049242
15_90_2012-11-09,5994.082465954037
15_90_2012-11-16,5937.782861660507
15_90_2012-11-23,6662.494850147159
15_90_2012-11-30,6375.216877663616
15_90_2012-12-07,6708.466909855749
15_90_2012-12-14,6841.204864411836
15_90_2012-12-21,8621.844977017734
15_90_2012-12-28,6646.259508355789
15_90_2013-01-04,7332.965500483771
15_90_2013-01-11,6695.859497892063
15_90_2013-01-18,5750.952918714815
15_90_2013-01-25,5553.024871702337
15_90_2013-02-01,5992.4268701042165
15_90_2013-02-08,6548.551097532842
15_90_2013-02-15,6384.085567254747
15_90_2013-02-22,5496.249220981912
15_90_2013-03-01,5730.6086609277845
15_90_2013-03-08,5655.839855844189
15_90_2013-03-15,5503.767525121887
15_90_2013-03-22,5249.9486378002985
15_90_2013-03-29,5423.476172163085
15_90_2013-04-05,6421.817716958746
15_90_2013-04-12,5588.507747600245
15_90_2013-04-19,5449.498107810584
15_90_2013-04-26,5505.797712104114
15_90_2013-05-03,5482.422027727169
15_90_2013-05-10,5538.851948776535
15_90_2013-05-17,5165.268586360903
15_90_2013-05-24,5076.530809683279
15_90_2013-05-31,4841.6095990046715
15_90_2013-06-07,4898.039520054038
15_90_2013-06-14,4874.047771388766
15_90_2013-06-21,4874.047771388766
15_90_2013-06-28,4869.21746800519
15_90_2013-07-05,4925.686228611721
15_90_2013-07-12,4869.21746800519
15_90_2013-07-19,4818.090920210022
15_90_2013-07-26,4804.455234635756
15_91_2012-11-02,3802.2654922732418
15_91_2012-11-09,3746.2685312044187
15_91_2012-11-16,3579.295560600263
15_91_2012-11-23,3583.351608826484
15_91_2012-11-30,3701.5507603656033
15_91_2012-12-07,3645.553799296781
15_91_2012-12-14,3669.7542361874753
15_91_2012-12-21,3684.0112294449314
15_91_2012-12-28,3309.5487478320756
15_91_2013-01-04,4326.948118731607
15_91_2013-01-11,4079.153985402221
15_91_2013-01-18,4059.332014469269
15_91_2013-01-25,3902.115105891982
15_91_2013-02-01,4054.617107751418
15_91_2013-02-08,4227.057693821043
15_91_2013-02-15,3792.2992781021767
15_91_2013-02-22,3792.798898574987
15_91_2013-03-01,3654.6778467005192
15_91_2013-03-08,3960.212319195019
15_91_2013-03-15,3794.444558762866
15_91_2013-03-22,3822.09126732055
15_91_2013-03-29,3770.452810097594
15_91_2013-04-05,4140.821540400928
15_91_2013-04-12,3859.232938681205
15_91_2013-04-19,3772.7638554881128
15_91_2013-04-26,3772.7638554881128
15_91_2013-05-03,3704.9730434970584
15_91_2013-05-10,3761.4029645464266
15_91_2013-05-17,3248.3477247730275
15_91_2013-05-24,3533.089922974708
15_91_2013-05-31,3533.089922974708
15_91_2013-06-07,3645.516805092897
15_91_2013-06-14,3737.4112158811536
15_91_2013-06-21,3737.4112158811536
15_91_2013-06-28,3732.580912497578
15_91_2013-07-05,3789.04967310411
15_91_2013-07-12,3732.580912497578
15_91_2013-07-19,3681.454364702409
15_91_2013-07-26,3328.9625880016374
15_92_2012-11-02,22258.400519846728
15_92_2012-11-09,23549.060733565435
15_92_2012-11-16,24679.60537968636
15_92_2012-11-23,24041.534349892463
15_92_2012-11-30,23136.643007142393
15_92_2012-12-07,24926.597543304077
15_92_2012-12-14,25719.791179757034
15_92_2012-12-21,29545.85310467857
15_92_2012-12-28,22915.701283910563
15_92_2013-01-04,24601.173031048016
15_92_2013-01-11,23074.593392195853
15_92_2013-01-18,22658.382450423403
15_92_2013-01-25,22382.68593915572
15_92_2013-02-01,22601.298907526038
15_92_2013-02-08,24539.51495286192
15_92_2013-02-15,22850.363459406428
15_92_2013-02-22,22492.09880748413
15_92_2013-03-01,22283.930064345845
15_92_2013-03-08,23068.602206894302
15_92_2013-03-15,21004.952517500755
15_92_2013-03-22,20479.29409201667
15_92_2013-03-29,20145.93101298539
15_92_2013-04-05,22274.106119399014
15_92_2013-04-12,19788.45393977541
15_92_2013-04-19,19109.944134485344
15_92_2013-04-26,19330.06824099446
15_92_2013-05-03,19866.54585593763
15_92_2013-05-10,20847.44128801059
15_92_2013-05-17,19243.507985176264
15_92_2013-05-24,20093.32389261393
15_92_2013-05-31,19866.54585593763
15_92_2013-06-07,21915.517645918884
15_92_2013-06-14,19925.016080118396
15_92_2013-06-21,19925.016080118396
15_92_2013-06-28,20120.722698466645
15_92_2013-07-05,20940.007963190485
15_92_2013-07-12,20146.96381341112
15_92_2013-07-19,19280.815144858025
15_92_2013-07-26,18571.930564090308
15_93_2012-11-02,338.3103170703524
15_93_2012-11-09,367.98103339286945
15_93_2012-11-16,367.98103339286945
15_93_2012-11-23,542.5848890556795
15_93_2012-11-30,388.32144084783954
15_93_2012-12-07,388.32144084783954
15_93_2012-12-14,412.52187773853416
15_93_2012-12-21,483.27262423918063
15_93_2012-12-28,108.81014262632597
15_93_2013-01-04,763.3054606138763
15_93_2013-01-11,350.5764400605987
15_93_2013-01-18,295.71152087755996
15_93_2013-01-25,197.70382913847155
15_93_2013-02-01,297.4353318891706
15_93_2013-02-08,387.06512154054747
15_93_2013-02-15,93.2906063768576
15_93_2013-02-22,37.79326578084603
15_93_2013-03-01,65.28783903525414
15_93_2013-03-08,333.4159915629234
15_93_2013-03-15,305.7692830052397
15_93_2013-03-22,333.4159915629234
15_93_2013-03-29,254.28296108555904
15_93_2013-04-05,515.7749791218102
15_93_2013-04-12,234.18637740208683
15_93_2013-04-19,234.37378100189807
15_93_2013-04-26,234.37378100189807
15_93_2013-05-03,216.2977677394329
15_93_2013-05-10,293.06809624377024
15_93_2013-05-17,269.0763475784977
15_93_2013-05-24,236.63817519440323
15_93_2013-05-31,236.63817519440323
15_93_2013-06-07,293.06809624377024
15_93_2013-06-14,269.0763475784977
15_93_2013-06-21,269.0763475784977
15_93_2013-06-28,264.24604419492215
15_93_2013-07-05,320.71480480145397
15_93_2013-07-12,264.24604419492215
15_93_2013-07-19,213.1194963997529
15_93_2013-07-26,199.48381082548715
15_94_2012-11-23,527.6183356523371
15_94_2012-11-30,729.6856053940325
15_94_2012-12-07,729.3399105130339
15_94_2012-12-14,637.128900604718
15_94_2012-12-21,721.0615004277856
15_94_2013-01-25,208.5739663595436
15_94_2013-02-01,305.07900715016024
15_94_2013-02-15,752.0469802840262
15_94_2013-02-22,76.15797625632626
15_94_2013-03-01,76.15797625632626
15_94_2013-03-08,344.28612878399554
15_94_2013-04-05,476.63399256539503
15_94_2013-05-03,197.4971886379879
15_94_2013-05-10,253.92710968735506
15_94_2013-05-17,226.70889906200006
15_94_2013-05-24,194.27072667790543
15_94_2013-05-31,194.27072667790543
15_94_2013-06-07,250.7006477272726
15_94_2013-06-14,4228.316177379023
15_94_2013-06-21,1469.446579411832
15_94_2013-07-05,1521.0850366347881
15_94_2013-07-12,1190.6410808554667
15_95_2012-11-02,25029.793732137616
15_95_2012-11-09,25886.04911969846
15_95_2012-11-16,25029.793732137616
15_95_2012-11-23,25261.824956872402
15_95_2012-11-30,25029.793732137616
15_95_2012-12-07,26534.33181409248
15_95_2012-12-14,27728.716594860227
15_95_2012-12-21,30741.954692770774
15_95_2012-12-28,23292.230315825804
15_95_2013-01-04,24558.21267811616
15_95_2013-01-11,23709.143913008356
15_95_2013-01-18,23043.435672283955
15_95_2013-01-25,22945.427980544868
15_95_2013-02-01,23650.49672811319
15_95_2013-02-08,25430.20914222362
15_95_2013-02-15,23939.08630266174
15_95_2013-02-22,24035.28063294045
15_95_2013-03-01,23662.03427635153
15_95_2013-03-08,25059.323747426777
15_95_2013-03-15,25405.01529430024
15_95_2013-03-22,26096.18896037395
15_95_2013-03-29,26045.1907626074
15_95_2013-04-05,29060.934359214538
15_95_2013-04-12,25547.4161701072
15_95_2013-04-19,25037.479243324662
15_95_2013-04-26,24335.622306190184
15_95_2013-05-03,26086.941866186902
15_95_2013-05-10,28031.393120224955
15_95_2013-05-17,26393.11511722918
15_95_2013-05-24,31244.71109382998
15_95_2013-05-31,29562.379233814707
15_95_2013-06-07,30294.110306065395
15_95_2013-06-14,31218.479367465196
15_95_2013-06-21,32522.14426176802
15_95_2013-06-28,32762.124289585205
15_95_2013-07-05,37083.41695467928
15_95_2013-07-12,32703.33282500461
15_95_2013-07-19,33240.61420785646
15_95_2013-07-26,31514.745925058727
15_96_2012-11-02,1897.9664774943392
15_96_2012-11-09,1548.1686387004006
15_96_2012-11-16,1741.3607590399597
15_96_2012-11-23,1993.157510288025
15_96_2012-11-30,1548.1686387004006
15_96_2012-12-07,1741.3607590399597
15_96_2012-12-14,1765.5611959306534
15_96_2012-12-21,2830.2119663037083
15_96_2012-12-28,1907.6530877909613
15_96_2013-01-04,2503.8344920696504
15_96_2013-01-11,1658.6963690105542
15_96_2013-01-18,1800.2500321271568
15_96_2013-01-25,1513.4651294834914
15_96_2013-02-01,1416.778049934548
15_96_2013-02-08,1926.8682558817438
15_96_2013-02-15,1533.384294609719
15_96_2013-02-22,1477.8869540137077
15_96_2013-03-01,1477.8869540137077
15_96_2013-03-08,1616.2801136253436
15_96_2013-03-15,2345.076927492838
15_96_2013-03-22,2082.7653917478624
15_96_2013-03-29,2031.1269345249063
15_96_2013-04-05,2244.7839718517794
15_96_2013-04-12,2253.153614434715
15_96_2013-04-19,2243.093850067452
15_96_2013-04-26,1991.7956634219438
15_96_2013-05-03,2314.6778276411865
15_96_2013-05-10,2521.315148672173
15_96_2013-05-17,2981.979737658407
15_96_2013-05-24,3510.2716274226564
15_96_2013-05-31,4171.525607451501
15_96_2013-06-07,4476.351312242501
15_96_2013-06-14,4396.083856197281
15_96_2013-06-21,5020.446409687819
15_96_2013-06-28,5534.163840409438
15_96_2013-07-05,6932.411589860404
15_96_2013-07-12,4868.713913864963
15_96_2013-07-19,5333.41240189494
15_96_2013-07-26,5319.776716320674
15_97_2012-11-02,1728.6302456066755
15_97_2012-11-09,1728.6302456066755
15_97_2012-11-16,1535.438125267116
15_97_2012-11-23,1672.4771567253451
15_97_2012-11-30,1535.438125267116
15_97_2012-12-07,1728.6302456066755
15_97_2012-12-14,1732.4318145946518
15_97_2012-12-21,1853.1936848727853
15_97_2012-12-28,1243.6077782510374
15_97_2013-01-04,1991.2931332416858
15_97_2013-01-11,1759.7168900255663
15_97_2013-01-18,1514.8863124630504
15_97_2013-01-25,1416.8786207239618
15_97_2013-02-01,1706.575781854138
15_97_2013-02-08,1841.3113273279564
15_97_2013-02-15,1520.653781176435
15_97_2013-02-22,1271.9643202408636
15_97_2013-03-01,1271.9643202408636
15_97_2013-03-08,1733.2845931080924
15_97_2013-03-15,1512.4457642108491
15_97_2013-03-22,1498.1611680991994
15_97_2013-03-29,1446.5227108762433
15_97_2013-04-05,1895.3031732120096
15_97_2013-04-12,1378.5911464833932
15_97_2013-04-19,1400.3109868498193
15_97_2013-04-26,1400.3109868498193
15_97_2013-05-03,1222.5997790625552
15_97_2013-05-10,1652.1974224312512
15_97_2013-05-17,1435.0135534264189
15_97_2013-05-24,2669.391394392838
15_97_2013-05-31,2411.253241795605
15_97_2013-06-07,2177.724918542313
15_97_2013-06-14,2153.733169877041
15_97_2013-06-21,2153.733169877041
15_97_2013-06-28,2379.818892807581
15_97_2013-07-05,2812.540439414044
15_97_2013-07-12,2497.93352621028
15_97_2013-07-19,2079.7142989749445
15_97_2013-07-26,2066.07861340068
15_98_2012-11-02,516.1960575516609
15_98_2012-11-09,516.1960575516609
15_98_2012-11-16,516.1960575516609
15_98_2012-11-23,674.8259862242534
15_98_2012-11-30,516.1960575516609
15_98_2012-12-07,613.774793004195
15_98_2012-12-14,617.576361992171
15_98_2012-12-21,837.9360035103954
15_98_2012-12-28,437.7676099246955
15_98_2013-01-04,911.1101505750879
15_98_2013-01-11,715.1449704706971
15_98_2013-01-18,468.36805298166837
15_98_2013-01-25,370.3603612425799
15_98_2013-02-01,466.8654020331967
15_98_2013-02-08,619.6075918499478
15_98_2013-02-15,298.95004569842627
15_98_2013-02-22,243.45270510241457
15_98_2013-03-01,269.7959633336091
15_98_2013-03-08,507.97427395290924
15_98_2013-03-15,432.49258468584725
15_98_2013-03-22,507.97427395290924
15_98_2013-03-29,429.9925584987587
15_98_2013-04-05,643.6495958256316
15_98_2013-04-12,362.06099410590804
15_98_2013-04-19,341.8495298030005
15_98_2013-04-26,291.83840602551317
15_98_2013-05-03,294.10280021801833
15_98_2013-05-10,380.20343758990253
15_98_2013-05-17,356.21168892463
15_98_2013-05-24,344.1139239955057
15_98_2013-05-31,344.1139239955057
15_98_2013-06-07,400.54384504487285
15_98_2013-06-14,376.5520963796003
15_98_2013-06-21,376.5520963796003
15_98_2013-06-28,371.7217929960248
15_98_2013-07-05,625.367060295181
15_98_2013-07-12,516.8491294846099
15_98_2013-07-19,486.1214495921592
15_98_2013-07-26,534.4400853608167
15_99_2012-12-07,17054.860091595754
15_99_2012-12-14,17054.860091595754
15_99_2012-12-28,17054.860091595754
16_1_2012-11-02,16763.192054353614
16_1_2012-11-09,12012.303078192193
16_1_2012-11-16,9904.248064308307
16_1_2012-11-23,9868.338688888998
16_1_2012-11-30,10896.490352969906
16_1_2012-12-07,13519.971456466721
16_1_2012-12-14,18431.346094809654
16_1_2012-12-21,27094.937692284617
16_1_2012-12-28,16860.737866059775
16_1_2013-01-04,12576.053048971406
16_1_2013-01-11,11083.761455022424
16_1_2013-01-18,10859.663160177171
16_1_2013-01-25,10309.748973750473
16_1_2013-02-01,10783.925034613365
16_1_2013-02-08,12413.440696825632
16_1_2013-02-15,16223.305719263004
16_1_2013-02-22,11759.078512257267
16_1_2013-03-01,10361.026790907654
16_1_2013-03-08,10824.424682895584
16_1_2013-03-15,11226.89104209408
16_1_2013-03-22,11364.59400041493
16_1_2013-03-29,12089.842298669366
16_1_2013-04-05,24892.7579969803
16_1_2013-04-12,14092.222485634333
16_1_2013-04-19,10208.420873101777
16_1_2013-04-26,9165.009294529025
16_1_2013-05-03,7834.542942906126
16_1_2013-05-10,7837.685780766089
16_1_2013-05-17,7764.9271286811345
16_1_2013-05-24,8152.731935574733
16_1_2013-05-31,8501.926704992686
16_1_2013-06-07,8901.67043096002
16_1_2013-06-14,9114.144907886039
16_1_2013-06-21,8419.675225008374
16_1_2013-06-28,8829.84917835008
16_1_2013-07-05,9894.551436291342
16_1_2013-07-12,9214.548856697706
16_1_2013-07-19,9329.90184285025
16_1_2013-07-26,9398.03048525196
16_2_2012-11-02,21446.648591661637
16_2_2012-11-09,22815.589437920535
16_2_2012-11-16,21551.2763500601
16_2_2012-11-23,23330.002559892073
16_2_2012-11-30,23546.657427531838
16_2_2012-12-07,23986.884905995863
16_2_2012-12-14,26646.74230524622
16_2_2012-12-21,40171.171390336225
16_2_2012-12-28,30366.18493131545
16_2_2013-01-04,28945.47987588776
16_2_2013-01-11,26197.797071643905
16_2_2013-01-18,25562.917030989393
16_2_2013-01-25,23977.109842887952
16_2_2013-02-01,23590.296757323038
16_2_2013-02-08,23990.08148501567
16_2_2013-02-15,24366.954105140758
16_2_2013-02-22,23492.534044367443
16_2_2013-03-01,22765.596406373417
16_2_2013-03-08,23628.248573281715
16_2_2013-03-15,23715.610564146664
16_2_2013-03-22,23959.319614942164
16_2_2013-03-29,23491.36170298841
16_2_2013-04-05,23951.900484093043
16_2_2013-04-12,21581.19752709941
16_2_2013-04-19,21043.911959517336
16_2_2013-04-26,18042.60677460723
16_2_2013-05-03,18803.464224737334
16_2_2013-05-10,20403.372934138883
16_2_2013-05-17,20269.78788447656
16_2_2013-05-24,20797.44317187637
16_2_2013-05-31,21467.210447168873
16_2_2013-06-07,23395.897508913004
16_2_2013-06-14,23879.864366946218
16_2_2013-06-21,24842.001651043465
16_2_2013-06-28,25749.005240936658
16_2_2013-07-05,27919.453664155033
16_2_2013-07-12,27262.292815327164
16_2_2013-07-19,28505.231952497023
16_2_2013-07-26,26835.416396440432
16_3_2012-11-02,6143.613675418792
16_3_2012-11-09,6626.325018775984
16_3_2012-11-16,6295.771944064044
16_3_2012-11-23,6933.3940778353335
16_3_2012-11-30,7007.4594304855655
16_3_2012-12-07,7799.785322956573
16_3_2012-12-14,9499.280836422593
16_3_2012-12-21,11724.149531059928
16_3_2012-12-28,8608.434662367074
16_3_2013-01-04,10311.098228915424
16_3_2013-01-11,9013.505072240583
16_3_2013-01-18,9250.747350609152
16_3_2013-01-25,8416.054773905627
16_3_2013-02-01,7853.1954539828785
16_3_2013-02-08,7984.892675164489
16_3_2013-02-15,7758.263477169093
16_3_2013-02-22,7413.31215221897
16_3_2013-03-01,6982.460129868291
16_3_2013-03-08,7078.562163216685
16_3_2013-03-15,7078.562163216685
16_3_2013-03-22,7434.191539771292
16_3_2013-03-29,6879.477343286081
16_3_2013-04-05,6924.019558489325
16_3_2013-04-12,6124.878464030872
16_3_2013-04-19,5684.325545338723
16_3_2013-04-26,5019.822401389941
16_3_2013-05-03,5479.933500567872
16_3_2013-05-10,5820.947467584694
16_3_2013-05-17,5017.939410795497
16_3_2013-05-24,5423.633896274342
16_3_2013-05-31,6147.380775105395
16_3_2013-06-07,6378.46092434096
16_3_2013-06-14,6337.428160467401
16_3_2013-06-21,6568.816770522128
16_3_2013-06-28,6666.125862180608
16_3_2013-07-05,7344.181626580047
16_3_2013-07-12,7204.240171972003
16_3_2013-07-19,7327.164400719714
16_3_2013-07-26,7616.618385073825
16_4_2012-11-02,13613.75123825357
16_4_2012-11-09,14045.689200284194
16_4_2012-11-16,14045.689200284194
16_4_2012-11-23,14519.359767080141
16_4_2012-11-30,14602.368943909043
16_4_2012-12-07,15181.947584507943
16_4_2012-12-14,15942.7292832952
16_4_2012-12-21,18270.041085143817
16_4_2012-12-28,17135.2019046712
16_4_2013-01-04,18139.555038398674
16_4_2013-01-11,16195.20467115992
16_4_2013-01-18,15225.938756139547
16_4_2013-01-25,13591.678061971808
16_4_2013-02-01,14346.499246068835
16_4_2013-02-08,13659.705221562326
16_4_2013-02-15,14353.350874627295
16_4_2013-02-22,13970.98431944399
16_4_2013-03-01,13879.035512944836
16_4_2013-03-08,14364.280739371878
16_4_2013-03-15,14998.235369657952
16_4_2013-03-22,14965.605940261548
16_4_2013-03-29,14789.522343370501
16_4_2013-04-05,14888.61470687712
16_4_2013-04-12,13283.239164850296
16_4_2013-04-19,12294.170985440767
16_4_2013-04-26,10929.335742245252
16_4_2013-05-03,11978.769687027747
16_4_2013-05-10,12018.556527746128
16_4_2013-05-17,11934.604848692301
16_4_2013-05-24,13018.143347786734
16_4_2013-05-31,14087.594159256487
16_4_2013-06-07,15029.963748079295
16_4_2013-06-14,15574.630006069301
16_4_2013-06-21,15774.974171647647
16_4_2013-06-28,16508.97240943803
16_4_2013-07-05,18130.882049459207
16_4_2013-07-12,17198.38996059409
16_4_2013-07-19,17336.50422638778
16_4_2013-07-26,17011.77760435501
16_5_2012-11-02,12687.223919450546
16_5_2012-11-09,16424.940589160535
16_5_2012-11-16,14252.17681484952
16_5_2012-11-23,42694.90632791164
16_5_2012-11-30,18581.24085757327
16_5_2012-12-07,18217.37420124749
16_5_2012-12-14,23278.303792512274
16_5_2012-12-21,38255.376321089214
16_5_2012-12-28,24340.841284311977
16_5_2013-01-04,15447.999514032075
16_5_2013-01-11,14607.568775997264
16_5_2013-01-18,13387.853850946818
16_5_2013-01-25,11153.502837109245
16_5_2013-02-01,11397.294862938485
16_5_2013-02-08,11102.183118782294
16_5_2013-02-15,14763.9685551557
16_5_2013-02-22,15850.143524650386
16_5_2013-03-01,15327.597067576515
16_5_2013-03-08,17666.858394089915
16_5_2013-03-15,14408.439760797473
16_5_2013-03-22,14570.030147795249
16_5_2013-03-29,13234.952485462529
16_5_2013-04-05,13443.129308822376
16_5_2013-04-12,10641.571402304162
16_5_2013-04-19,8994.61287968144
16_5_2013-04-26,7075.334167071827
16_5_2013-05-03,7364.788151425937
16_5_2013-05-10,6647.937580181543
16_5_2013-05-17,7242.795122528879
16_5_2013-05-24,7009.43628046764
16_5_2013-05-31,7452.017212599883
16_5_2013-06-07,8689.286036290054
16_5_2013-06-14,9946.175759386284
16_5_2013-06-21,9899.27661835647
16_5_2013-06-28,11107.238181825971
16_5_2013-07-05,12245.193294619492
16_5_2013-07-12,11052.338543795368
16_5_2013-07-19,11530.29879375567
16_5_2013-07-26,10557.870925326357
16_6_2012-11-02,3886.1667752313997
16_6_2012-11-09,2933.4198020739973
16_6_2012-11-16,2545.928254731113
16_6_2012-11-23,13063.11364601795
16_6_2012-11-30,4403.445991290553
16_6_2012-12-07,3103.6106820449263
16_6_2012-12-14,5501.963361575684
16_6_2012-12-21,8843.552182780135
16_6_2012-12-28,7998.563703747641
16_6_2013-01-04,3895.0984197954217
16_6_2013-01-11,3336.2637319268847
16_6_2013-01-18,2765.1183202362317
16_6_2013-01-25,3420.5153834865932
16_6_2013-02-01,3649.6747045969933
16_6_2013-02-08,4249.934388050067
16_6_2013-02-15,3973.244356007518
16_6_2013-02-22,4238.954588165145
16_6_2013-03-01,4132.376008685284
16_6_2013-03-08,4675.873589784312
16_6_2013-03-15,9694.5903058541
16_6_2013-03-22,4362.9963091651125
16_6_2013-03-29,4162.099650276089
16_6_2013-04-05,7085.064315053117
16_6_2013-04-12,3083.6785636207915
16_6_2013-04-19,3062.3669081535013
16_6_2013-04-26,1584.8380493747409
16_6_2013-05-03,1748.232612983663
16_6_2013-05-10,2443.4205160474767
16_6_2013-05-17,3044.8175094562753
16_6_2013-05-24,2896.2320156345077
16_6_2013-05-31,3328.767138234687
16_6_2013-06-07,3445.6529352565926
16_6_2013-06-14,3996.3014589991417
16_6_2013-06-21,3886.0158776113353
16_6_2013-06-28,4436.536826737665
16_6_2013-07-05,5497.0663383847295
16_6_2013-07-12,3963.215989086703
16_6_2013-07-19,5419.80594754195
16_6_2013-07-26,4186.348357681007
16_7_2012-11-02,7095.353726843244
16_7_2012-11-09,7368.653844605385
16_7_2012-11-16,8039.406038608528
16_7_2012-11-23,19090.821552624016
16_7_2012-11-30,12519.850474754445
16_7_2012-12-07,15905.385356479945
16_7_2012-12-14,22170.104826105624
16_7_2012-12-21,38580.87610586217
16_7_2012-12-28,19803.90858144941
16_7_2013-01-04,8987.936164358127
16_7_2013-01-11,7015.598629270302
16_7_2013-01-18,7015.28343097905
16_7_2013-01-25,7117.454805855288
16_7_2013-02-01,7535.756004739125
16_7_2013-02-08,7480.949869757533
16_7_2013-02-15,7768.419737926422
16_7_2013-02-22,9455.83909518257
16_7_2013-03-01,7462.885920436112
16_7_2013-03-08,8027.04040338469
16_7_2013-03-15,10012.592895848236
16_7_2013-03-22,8341.071121248657
16_7_2013-03-29,10430.463503114217
16_7_2013-04-05,13284.036074467796
16_7_2013-04-12,12509.434426147453
16_7_2013-04-19,9753.23758880645
16_7_2013-04-26,8295.063100374828
16_7_2013-05-03,7917.973574850667
16_7_2013-05-10,8734.455535482854
16_7_2013-05-17,7621.98993648294
16_7_2013-05-24,8610.298740872642
16_7_2013-05-31,10694.727275158351
16_7_2013-06-07,11844.105010813935
16_7_2013-06-14,13188.442347676373
16_7_2013-06-21,12831.267505248916
16_7_2013-06-28,12842.316272864638
16_7_2013-07-05,16448.64445800624
16_7_2013-07-12,13289.715175942341
16_7_2013-07-19,11173.058434634386
16_7_2013-07-26,10544.61467100605
16_8_2012-11-02,14820.770488495296
16_8_2012-11-09,15537.219289026998
16_8_2012-11-16,14774.573613166358
16_8_2012-11-23,13827.360735228758
16_8_2012-11-30,14604.551041311644
16_8_2012-12-07,15096.17240347659
16_8_2012-12-14,16183.890306771038
16_8_2012-12-21,20057.019593237383
16_8_2012-12-28,15118.181894527022
16_8_2013-01-04,14294.117665054877
16_8_2013-01-11,14604.689823527895
16_8_2013-01-18,14225.883151026013
16_8_2013-01-25,13853.466118650447
16_8_2013-02-01,14846.961857402339
16_8_2013-02-08,14094.056781656682
16_8_2013-02-15,14446.075132859889
16_8_2013-02-22,14815.4562654716
16_8_2013-03-01,14715.69147540511
16_8_2013-03-08,14828.519669456586
16_8_2013-03-15,14150.132318627864
16_8_2013-03-22,13422.839474160724
16_8_2013-03-29,14257.354040762033
16_8_2013-04-05,13664.079932067594
16_8_2013-04-12,13023.738210108277
16_8_2013-04-19,13580.355250268463
16_8_2013-04-26,12681.193140661526
16_8_2013-05-03,12452.504323754318
16_8_2013-05-10,12564.150584061019
16_8_2013-05-17,12291.232316000698
16_8_2013-05-24,12245.39430613905
16_8_2013-05-31,13034.507110597131
16_8_2013-06-07,14036.03968045749
