date_observacional,holiday,workingday,weathersit,temp,atemp,hum,windspeed,rents,mean_temp_last_3_days,max_temp_last_3_days,stddev_temp_last_3_days,var_temp_last_3_days,min_temp_last_3_days,mean_atemp_last_3_days,max_atemp_last_3_days,stddev_atemp_last_3_days,var_atemp_last_3_days,min_atemp_last_3_days,mean_hum_last_3_days,max_hum_last_3_days,stddev_hum_last_3_days,var_hum_last_3_days,min_hum_last_3_days,mean_windspeed_last_3_days,max_windspeed_last_3_days,stddev_windspeed_last_3_days,var_windspeed_last_3_days,min_windspeed_last_3_days,mean_rents_last_3_days,max_rents_last_3_days,stddev_rents_last_3_days,var_rents_last_3_days,min_rents_last_3_days,mean_temp_last_7_days,max_temp_last_7_days,stddev_temp_last_7_days,var_temp_last_7_days,min_temp_last_7_days,mean_atemp_last_7_days,max_atemp_last_7_days,stddev_atemp_last_7_days,var_atemp_last_7_days,min_atemp_last_7_days,mean_hum_last_7_days,max_hum_last_7_days,stddev_hum_last_7_days,var_hum_last_7_days,min_hum_last_7_days,mean_windspeed_last_7_days,max_windspeed_last_7_days,stddev_windspeed_last_7_days,var_windspeed_last_7_days,min_windspeed_last_7_days,mean_rents_last_7_days,max_rents_last_7_days,stddev_rents_last_7_days,var_rents_last_7_days,min_rents_last_7_days,mean_temp_last_15_days,max_temp_last_15_days,stddev_temp_last_15_days,var_temp_last_15_days,min_temp_last_15_days,mean_atemp_last_15_days,max_atemp_last_15_days,stddev_atemp_last_15_days,var_atemp_last_15_days,min_atemp_last_15_days,mean_hum_last_15_days,max_hum_last_15_days,stddev_hum_last_15_days,var_hum_last_15_days,min_hum_last_15_days,mean_windspeed_last_15_days,max_windspeed_last_15_days,stddev_windspeed_last_15_days,var_windspeed_last_15_days,min_windspeed_last_15_days,mean_rents_last_15_days,max_rents_last_15_days,stddev_rents_last_15_days,var_rents_last_15_days,min_rents_last_15_days
2012-01-23,0,1,1,0.218333,0.243058,0.91125,0.110708,145,0.1929165,0.218333,0.02920630005666586,0.0008530079630000002,0.1625,0.20028525,0.243058,0.03807550298529663,0.0014497439275833327,0.16225,0.7471875,0.91125,0.20388767076914355,0.041570182291666674,0.45,0.1839345,0.222642,0.04986987671597621,0.0024870046036666663,0.110708,130.75,67,54.07633493497872,2924.25,115,0.22850525,0.373043,0.07278237845552216,0.005297274613642856,0.1625,0.22767174999999998,0.364278,0.06661252357745608,0.004437228297357142,0.16225,0.64602125,0.91125,0.18858752585073063,0.03556525490649999,0.443333,0.243976625,0.415429,0.0949142068771846,0.009008706667124998,0.110708,138.25,67,48.18046432795291,2321.357142857143,109,0.24849412499999998,0.3825,0.07442149104291043,0.005538558329049998,0.1625,0.24917312499999997,0.381938,0.07243419814505207,0.005246713060916666,0.161625,0.6209517333333333,0.91125,0.1780248237656225,0.03169283787678095,0.419167,0.2284882,0.415429,0.08931601409217883,0.007977350373314287,0.0989,196.0,92,130.92236885523675,17140.666666666664,106
2012-01-24,0,1,1,0.3425,0.349108,0.835833,0.123767,439,0.2241665,0.3425,0.08250989615191624,0.006807882963000003,0.1625,0.23232275,0.349108,0.08556571447869758,0.007321491494249998,0.16225,0.84364575,0.91125,0.04841275801807482,0.0023437951389166677,0.79625,0.16418875,0.222642,0.05527971374368117,0.003055846751583333,0.110708,211.75,67,160.51869050051462,25766.25,145,0.24756775,0.373043,0.08078723360558189,0.00652657711364286,0.1625,0.247477375,0.364278,0.07681109579990472,0.005899944437982142,0.16225,0.6851878750000001,0.91125,0.19177948254286933,0.03677936992441073,0.443333,0.23052775,0.415429,0.10413253437361171,0.010843584715071426,0.110708,166.0,67,116.08986666741048,13476.857142857143,109,0.248806625,0.3825,0.07482952678622257,0.00559945807905,0.1625,0.24972624999999998,0.381938,0.07320579464541496,0.005359088369666665,0.161625,0.6456739333333333,0.91125,0.18055172157998176,0.03259892416549525,0.419167,0.22396986666666666,0.415429,0.09295858648564706,0.008641298801409524,0.0989,186.0,92,100.71411685227316,10143.333333333334,106
2012-01-25,0,1,2,0.294167,0.294821,0.64375,0.161071,467,0.254375,0.3425,0.07976937649248615,0.0063631534260000025,0.1625,0.26230925,0.349108,0.07952672721953293,0.006324500342249999,0.16225,0.7967707500000001,0.91125,0.11261583542698006,0.012682326388916658,0.64375,0.148796,0.199638,0.04005301143068604,0.001604243724666667,0.110708,311.75,467,164.82187354838555,27166.25,145,0.23770825,0.3425,0.06690698619458853,0.00447654480164286,0.1625,0.23879525000000001,0.349108,0.06469224896991689,0.004185087076785713,0.16225,0.67614575,0.91125,0.19181980042049135,0.03679483583335714,0.443333,0.207020375,0.415429,0.09429593688101232,0.008891723712267858,0.110708,208.5,67,155.3650080110889,24138.285714285714,109,0.25318162499999997,0.3825,0.07533749561617156,0.005675738245716669,0.1625,0.25268512499999995,0.381938,0.07406066559686052,0.005484982188649999,0.161625,0.6455536875000001,0.91125,0.17443019778532953,0.03042589389942918,0.419167,0.2281146,0.415429,0.08825057542653357,0.00778816406311429,0.110708,208.5625,92,120.15710202342042,14437.729166666662,109
2012-01-26,0,0,1,0.341667,0.35605,0.769583,0.0733958,244,0.29916675,0.3425,0.05843268048147372,0.00341437814825,0.218333,0.31075925,0.35605,0.05278688513494616,0.0027864552422499998,0.243058,0.7901039999999999,0.91125,0.11344323031660662,0.012869366504666656,0.64375,0.11723544999999999,0.161071,0.03618811547469694,0.00130957970161,0.0733958,323.75,467,155.0427360439695,24038.25,145,0.2425,0.3425,0.07334160829979121,0.005378991508000002,0.1625,0.24889475,0.35605,0.07643769290969699,0.00584272089735714,0.16225,0.716927,0.91125,0.16851778674498596,0.02839824444942857,0.45,0.164266225,0.222642,0.05611225905989708,0.0031485856168050014,0.0733958,225.375,67,150.2616170930839,22578.55357142857,115,0.25524231249999996,0.3825,0.07738042237992653,0.005987729767695835,0.1625,0.25501162499999996,0.381938,0.07681050849623378,0.00589985421545,0.161625,0.6532450000000001,0.91125,0.17716738612848587,0.0313882827076,0.419167,0.22050418666666668,0.415429,0.09653204633389047,0.009318435969408376,0.0733958,213.0,92,120.06720340431575,14416.13333333333,109
2012-01-27,0,0,1,0.425,0.415383,0.74125,0.342667,269,0.3508335,0.425,0.054360628795112345,0.0029550779629999974,0.294167,0.3538405,0.415383,0.04932227060534284,0.002432686377666666,0.294821,0.747604,0.835833,0.07977773188469742,0.006364486504666666,0.64375,0.1752252,0.342667,0.11726646411269222,0.013751423605493333,0.0733958,354.75,467,114.4796197291611,13105.58333333333,244,0.271875,0.425,0.09357946627332302,0.008757116508,0.1625,0.277062875,0.415383,0.0916559720763893,0.008400817217267856,0.16225,0.74739575,0.91125,0.1433299656305089,0.020543479047642862,0.45,0.17957984999999999,0.342667,0.08355236889901532,0.006980998348637142,0.0733958,242.75,67,145.62255516034793,21205.928571428572,115,0.264669375,0.425,0.0882623222995898,0.0077902375377166665,0.1625,0.26329674999999997,0.415383,0.0865429130828554,0.007489675804866666,0.161625,0.6466043750000001,0.91125,0.17129478474406826,0.029341903280516675,0.419167,0.22813936250000003,0.415429,0.09813226515716342,0.00962994146487583,0.0733958,224.0625,67,116.26949657297624,13518.595833333333,109
2012-01-28,0,1,1,0.315833,0.326379,0.543333,0.210829,775,0.34416675,0.425,0.05728012873807111,0.0032810131482499997,0.294167,0.34815825,0.415383,0.051318108235949886,0.0026335482329166676,0.294821,0.674479,0.769583,0.10270780887871513,0.010548894004666673,0.543333,0.19699069999999996,0.342667,0.11251519465192247,0.012659669027560003,0.0733958,438.75,775,245.36010949894305,60201.58333333332,244,0.284166625,0.425,0.09185921552173117,0.008438115476267856,0.1625,0.2902405,0.415383,0.0900006708721028,0.008100120757428572,0.16225,0.759062375,0.91125,0.11705483821200764,0.013701835148839285,0.543333,0.18058972499999998,0.342667,0.08392044122265445,0.007042640455005,0.0733958,325.25,775,227.08132589763645,51565.92857142857,145,0.2605026875,0.425,0.08378919693510116,0.007020629523029166,0.1625,0.25982431249999993,0.415383,0.08248467978214195,0.006803722398762497,0.161625,0.6303803750000001,0.91125,0.16775943064435062,0.02814322657011668,0.419167,0.2300057375,0.415429,0.09745693241938119,0.009497853676595832,0.0733958,255.6875,775,180.42347177312232,32552.629166666662,109
2012-01-29,0,1,1,0.2825,0.272721,0.31125,0.24005,558,0.34125,0.425,0.06086001089385379,0.0037039409260000017,0.2825,0.34263325,0.415383,0.05951038746513084,0.0035414862162500022,0.272721,0.5913539999999999,0.769583,0.2121309772396918,0.04499955150466664,0.31125,0.21673545,0.342667,0.11103072388732468,0.012327821646943333,0.0733958,461.5,775,252.95388248980615,63985.66666666666,244,0.29781250000000004,0.425,0.08044147322832207,0.006470830615142857,0.1625,0.30247124999999997,0.415383,0.0779210677796998,0.0060716928039285705,0.16225,0.694062375,0.91125,0.19177282544044322,0.036776816577410706,0.31125,0.18276572500000002,0.342667,0.08537960098243191,0.0072896762639192885,0.0733958,386.625,775,213.24227502337067,45472.267857142855,145,0.2610235,0.425,0.08390561015649271,0.007040151415733334,0.1625,0.26128424999999994,0.415383,0.08249387769889349,0.006805239857799998,0.161625,0.61811475,0.91125,0.1837545245398509,0.03376572528886666,0.31125,0.22137711250000003,0.415429,0.08923495633821142,0.0079628774326825,0.0733958,279.6875,775,193.87168221962347,37586.229166666664,109
2012-01-30,0,1,2,0.269167,0.262625,0.400833,0.215792,126,0.323125,0.425,0.07069546255595192,0.004997848426000001,0.269167,0.31927700000000003,0.415383,0.06991354632687433,0.004887903960000002,0.262625,0.4991665,0.74125,0.18756082470228158,0.035179062963,0.31125,0.2523345,0.342667,0.06156007995717138,0.0037896434443333332,0.210829,432.0,775,290.820677852636,84576.66666666667,126,0.31114587499999996,0.425,0.06139413095364712,0.0037692393155535713,0.218333,0.315018125,0.415383,0.05753034197816835,0.003309740248124999,0.243058,0.6446352499999999,0.91125,0.21160426211461678,0.04477636374507144,0.31125,0.184784975,0.342667,0.08602422919456636,0.007400168008519284,0.0733958,377.875,775,223.3769635775875,49897.267857142855,126,0.26659643750000006,0.425,0.08107891553210676,0.006573790543862502,0.1625,0.26625537499999996,0.415383,0.07982071252907981,0.006371346148649999,0.161625,0.6145730625,0.91125,0.18756322373943454,0.03517996289952918,0.31125,0.22316517500000002,0.415429,0.08878962513047345,0.007883597530810001,0.0733958,266.75,775,196.9590481969962,38792.866666666676,109
2012-01-31,0,1,1,0.39,0.381317,0.416667,0.261817,324,0.31437499999999996,0.39,0.05410189546279008,0.0029270150926666663,0.269167,0.3107605,0.381317,0.05473020846235955,0.002995395718333333,0.262625,0.41802074999999994,0.543333,0.09556917990780288,0.009133468148249994,0.31125,0.232122,0.261817,0.02355636473086061,0.0005549023193333338,0.210829,445.75,775,281.70241390517054,79356.25000000001,126,0.33260425000000005,0.425,0.053857913082878156,0.002900674801642858,0.269167,0.3323005,0.415383,0.05344692840031662,0.0028565741554285712,0.262625,0.582812375,0.835833,0.19410751855603672,0.03767772875998214,0.31125,0.2036736,0.342667,0.08400124954424361,0.007056209924994286,0.0733958,400.25,775,204.9207163758706,41992.5,126,0.28055475,0.425,0.08194797256430449,0.0067154702074,0.1625,0.2799861249999999,0.415383,0.07951742722018025,0.006323021231716664,0.16225,0.6144168125,0.91125,0.1877378195215227,0.03524548887869583,0.31125,0.22382511250000003,0.415429,0.08905120303938907,0.007930116762762498,0.0733958,269.25,775,197.44585755762685,38984.866666666676,109
2012-02-01,0,1,2,0.469167,0.466538,0.507917,0.189067,304,0.3527085,0.469167,0.09462496832055836,0.008953884629666673,0.269167,0.34580025000000003,0.466538,0.09677765375462459,0.009365914266250002,0.262625,0.40916675,0.507917,0.08055020576168626,0.006488335648249993,0.31125,0.2266815,0.261817,0.03134034658923436,0.000982217324333334,0.189067,328.0,558,177.29072169744248,31432.0,126,0.34843762500000003,0.469167,0.07255600430000363,0.005264373759982144,0.269167,0.34697925,0.466538,0.07172318595574836,0.0051442154036428584,0.262625,0.541822875,0.769583,0.16556952314398027,0.027413266994125014,0.31125,0.2118361,0.342667,0.07809220398711844,0.006098392323565717,0.0733958,383.375,775,206.82355316273132,42775.982142857145,126,0.2980026875,0.469167,0.09064052914137895,0.008215705523029167,0.1625,0.2972283124999999,0.466538,0.088284242235119,0.00779410742702917,0.16225,0.6135053750000001,0.91125,0.188248515059172,0.03543750342198331,0.31125,0.22118192500000003,0.415429,0.08943949552233621,0.007999423359289999,0.0733958,274.6875,775,197.10867349425968,38851.82916666667,109
2012-02-02,0,0,2,0.399167,0.398971,0.672917,0.187187,190,0.38187525000000005,0.469167,0.08304218890971424,0.006896005138916666,0.269167,0.37736274999999997,0.466538,0.08485188870172544,0.007199843016250001,0.262625,0.49958349999999996,0.672917,0.12482088055422991,0.01558025222233333,0.400833,0.21346575,0.261817,0.034780868873323656,0.0012097088395833346,0.187187,236.0,324,94.134655325939,8861.333333333334,126,0.36156262499999997,0.469167,0.0708122871398894,0.005014380009982145,0.269167,0.359998,0.466538,0.07034228969627222,0.004948037719714285,0.262625,0.54546875,0.769583,0.16843102043842328,0.028369008645928562,0.31125,0.2151006,0.342667,0.07618958809233714,0.005804853333680001,0.0733958,348.75,775,213.8896578011328,45748.785714285696,126,0.2996354375,0.469167,0.09230243713212109,0.008519739900529167,0.1625,0.29939662499999997,0.466538,0.09044051452225381,0.008179486667050002,0.16225,0.61080725,0.91125,0.18698535141751968,0.034963521644733334,0.31125,0.2110604875,0.415429,0.08292052398364654,0.0068758132977225,0.0733958,278.625,775,194.5747071606859,37859.31666666667,109
2012-02-03,0,0,1,0.313333,0.309346,0.526667,0.178496,310,0.39291675000000004,0.469167,0.06375799804665035,0.004065082314916669,0.313333,0.389043,0.466538,0.06458932598605852,0.004171781031333334,0.309346,0.531042,0.672917,0.10608811196359373,0.0112546875,0.416667,0.20414175,0.261817,0.038724886876314236,0.0014996168635833345,0.178496,282.0,324,61.90315016216864,3831.9999999999995,190,0.358020875,0.469167,0.0726346719243198,0.005275795565553571,0.269167,0.35416000000000003,0.466538,0.07261802657546049,0.005273377783714286,0.262625,0.51510425,0.74125,0.14209320200362457,0.02019047805564286,0.31125,0.22823812500000001,0.342667,0.05413325255973846,0.00293040903269643,0.178496,357.0,775,210.5184077462111,44317.99999999999,126,0.3002604375,0.469167,0.09236297950944684,0.008530919983862496,0.1625,0.301527375,0.466538,0.09023516764460517,0.008142385479849999,0.16225,0.6160156250000001,0.91125,0.18313032649013475,0.03353671648038335,0.31125,0.19625217500000003,0.342667,0.06267512983895605,0.00392817190033,0.0733958,291.1875,775,189.3104042747431,35838.42916666667,115
2012-02-04,0,1,1,0.264167,0.272725,0.779583,0.121896,384,0.3614585,0.469167,0.09092992112427385,0.008268250555666665,0.264167,0.36189499999999997,0.466538,0.08763080418437345,0.007679157842000003,0.272725,0.621771,0.779583,0.12848870870236032,0.016509348264000006,0.507917,0.1691615,0.189067,0.03184497846861677,0.001014102653666666,0.121896,297.0,384,80.0749648766704,6412.0,190,0.33791675,0.469167,0.07369775039162128,0.005431358412785714,0.264167,0.33632775,0.466538,0.07295119196274805,0.005321876408785716,0.262625,0.5198958749999999,0.779583,0.1511653673426532,0.022850968283839285,0.31125,0.20064175,0.261817,0.0424853992390327,0.0018050091485000007,0.121896,371.375,775,207.55648972887218,43079.69642857143,126,0.304895875,0.469167,0.08822901088181445,0.007784358361183332,0.1625,0.3066953125,0.466538,0.0856769735761161,0.007340543801162498,0.16225,0.6336458125,0.91125,0.1845329065181307,0.03405239358802917,0.31125,0.1901108,0.342667,0.06494945060398895,0.0042184311337599995,0.0733958,307.0625,775,185.50416661987225,34411.79583333333,115
2012-02-05,0,1,1,0.265833,0.264521,0.687917,0.175996,318,0.310625,0.399167,0.0632763464389867,0.004003896018666665,0.264167,0.31139075000000005,0.398971,0.061552944367024416,0.003788764960250003,0.264521,0.666771,0.779583,0.10462728259875625,0.010946868264000003,0.526667,0.16589375,0.187187,0.029721354055908464,0.0008833588869166664,0.121896,300.5,384,80.78572481158619,6526.333333333333,190,0.33166675,0.469167,0.0778417661390263,0.006059340555642861,0.264167,0.32859550000000004,0.466538,0.07730465247503358,0.0059760092942857165,0.262625,0.537968875,0.779583,0.16257987530216603,0.02643221585326785,0.31125,0.19628762500000002,0.261817,0.04307307699691472,0.0018552899619821439,0.121896,314.25,558,128.38975259509058,16483.928571428572,126,0.30791668749999995,0.469167,0.08583209956010532,0.007367149314895832,0.1625,0.309418,0.466538,0.08343354020296634,0.006961155630800001,0.16225,0.6485156250000002,0.91125,0.1782260175514507,0.03176451333225001,0.31125,0.188438675,0.342667,0.06494675212641507,0.00421808061177,0.0733958,319.75,775,178.29432595196815,31788.86666666666,126
2012-02-06,0,1,1,0.282609,0.296426,0.622174,0.1538,206,0.28148549999999994,0.313333,0.022806846245517293,0.0005201522356666662,0.264167,0.2857545,0.309346,0.02074503295570613,0.0004303563923333334,0.264521,0.6540852500000001,0.779583,0.10668959785713258,0.01138267029091667,0.526667,0.157547,0.178496,0.0262314061892737,0.0006880866706666665,0.121896,304.5,384,73.56403106591335,5411.666666666665,206,0.331680375,0.469167,0.07783193976573133,0.006057810847696431,0.264167,0.33155862499999994,0.466538,0.07528492655227964,0.005667820165982141,0.262625,0.576834375,0.779583,0.1355572356955198,0.018375764149410712,0.400833,0.185506375,0.261817,0.041312744028023624,0.0017067428191250014,0.121896,270.25,384,86.35764504166876,7457.642857142857,126,0.3147464375,0.469167,0.078438350342987,0.006152574804529169,0.1625,0.31701493750000004,0.466538,0.07552522418677418,0.0057040594884625005,0.16225,0.6354483750000001,0.91125,0.17147160717812732,0.02940251206825,0.31125,0.18413605000000002,0.342667,0.06480996745923166,0.004200331882066668,0.0733958,328.4375,775,168.26208475668744,28312.12916666667,126
2012-02-07,0,1,1,0.354167,0.361104,0.49625,0.147379,199,0.291694,0.354167,0.04247328573742951,0.0018039800013333331,0.264167,0.298694,0.361104,0.04375056119259118,0.0019141116046666655,0.264521,0.646481,0.779583,0.11915433704513935,0.014197756036666669,0.49625,0.14976775,0.175996,0.022261481777201327,0.0004955735709166667,0.121896,276.75,384,89.91616465723317,8084.916666666668,199,0.34230537499999997,0.469167,0.0737750220834309,0.005442753883410717,0.264167,0.34386849999999997,0.466538,0.07028875292066904,0.004940508787142859,0.264521,0.5887615,0.779583,0.12130814131906283,0.014715665150285717,0.416667,0.17695475,0.261817,0.041228691562170294,0.001699805007928572,0.121896,279.375,384,71.5201020692784,5115.124999999999,190,0.32672562499999996,0.469167,0.0675117817637534,0.0045578406769166665,0.218333,0.32944331250000003,0.466538,0.06381280947554732,0.004072074653162502,0.243058,0.6166983749999999,0.91125,0.16910188369219906,0.028595447068250013,0.31125,0.1808698625,0.342667,0.06529168441659192,0.004263004053955832,0.0733958,328.625,775,168.10626599465786,28259.716666666664,126
2012-02-08,0,1,2,0.256667,0.266421,0.722917,0.133721,109,0.289819,0.354167,0.044223042651239344,0.001955677501333334,0.256667,0.297118,0.361104,0.04509086115093979,0.0020331857593333313,0.264521,0.6323145,0.722917,0.09986128531284448,0.00997227630433333,0.49625,0.152724,0.175996,0.017629774001198462,0.0003108089313333332,0.133721,208.0,318,85.6076320585184,7328.666666666667,109,0.32563875,0.469167,0.07647242275253778,0.005848031441642859,0.256667,0.32950650000000004,0.466538,0.07322094768770557,0.005361307180285715,0.264521,0.62704275,0.779583,0.10668190667955706,0.01138102921278572,0.49625,0.16094275,0.189067,0.025397180854518916,0.0006450167953571422,0.121896,252.5,384,90.2884267223657,8152.0,109,0.3291215,0.469167,0.06399740435569763,0.004095667764266666,0.256667,0.3309035000000001,0.466538,0.061944273393645256,0.003837093006266668,0.262625,0.6049275625,0.835833,0.15302213567540646,0.023415774006662497,0.31125,0.18230817500000002,0.342667,0.06388129053661434,0.004080819280623334,0.0733958,326.375,775,170.94477665803853,29222.116666666672,109
2012-02-09,0,0,1,0.265,0.261988,0.562083,0.194037,163,0.28961075000000003,0.354167,0.0443753444934985,0.001969171198916668,0.256667,0.29648474999999996,0.361104,0.04571471589014488,0.0020898352489166646,0.261988,0.6008560000000001,0.722917,0.09626197866586093,0.009266368536666665,0.49625,0.15723425,0.194037,0.02592447594295141,0.0006720784529166664,0.133721,169.25,206,44.364963653766246,1968.2499999999998,109,0.30011787500000003,0.399167,0.05182718406792631,0.0026860570084107148,0.256667,0.30393775000000006,0.398971,0.05082206818119749,0.0025828826142142865,0.261988,0.6338135,0.779583,0.09951976462133397,0.009904183550285717,0.49625,0.161564,0.194037,0.026230532645318938,0.0006880408428571426,0.121896,234.875,384,92.53329516604127,8562.410714285717,109,0.32427775000000003,0.469167,0.06582411328127913,0.004332813889266667,0.256667,0.32545850000000004,0.466538,0.06403122624365917,0.004099997934266667,0.261988,0.5878181875,0.779583,0.14025482859482058,0.019671416944162502,0.31125,0.18670004999999998,0.342667,0.061975354412648044,0.0038409445545733337,0.0733958,309.125,775,172.73828952107482,29838.51666666667,109
2012-02-10,0,0,1,0.280833,0.293558,0.54,0.116929,227,0.28916675000000003,0.354167,0.04447752033237315,0.001978249814916667,0.256667,0.29576775,0.361104,0.04573842951956992,0.002092003934916665,0.261988,0.5803125,0.722917,0.09892751496760983,0.009786653217666667,0.49625,0.1480165,0.194037,0.03311136160997711,0.0010963622676666658,0.116929,174.5,227,50.92150822589606,2593.0,109,0.28532612499999993,0.354167,0.03297880131858516,0.0010876013364107145,0.256667,0.290761125,0.361104,0.03331154097064987,0.0011096587618392847,0.261988,0.617198875,0.779583,0.103089979983421,0.010627543972982142,0.49625,0.15278175,0.194037,0.028119661843882215,0.0007907153822142853,0.116929,239.5,384,90.87982645858682,8259.142857142857,109,0.323444375,0.469167,0.0663133396101418,0.004397459010250002,0.256667,0.3253795625,0.466538,0.06407227939857585,0.004105256987329167,0.261988,0.5813338124999998,0.779583,0.1398944153430097,0.019570447444162507,0.31125,0.18394117499999998,0.342667,0.06413711212319537,0.004113569151503333,0.0733958,294.125,775,168.48298628249282,28386.51666666666,109
2012-02-11,0,1,1,0.224167,0.210867,0.73125,0.289796,192,0.25666675,0.280833,0.023872469811828584,0.0005698948149166671,0.224167,0.2582085,0.293558,0.03450861993280325,0.0011908448496666657,0.210867,0.6390625000000001,0.73125,0.10209364108993271,0.010423111550999996,0.54,0.18362075,0.289796,0.07814400498385443,0.006106485514916666,0.116929,172.75,227,49.90908400949337,2490.9166666666665,109,0.274180375,0.354167,0.03698540432942046,0.001367920133410714,0.224167,0.27845125,0.361104,0.042414655121448645,0.0017990029690714297,0.210867,0.64277175,0.779583,0.10279846514105716,0.010567524435357143,0.49625,0.16669425,0.289796,0.05618620633406642,0.0031568897822142855,0.116929,224.75,384,87.30856609912749,7622.785714285715,109,0.316100625,0.469167,0.07053270052665879,0.004974861843583333,0.224167,0.316305625,0.466538,0.0694904907526922,0.004828928305050001,0.210867,0.578938,0.779583,0.13674842586833189,0.01870013197746666,0.31125,0.19746618749999997,0.342667,0.06205464575916805,0.003850779060295834,0.116929,290.875,775,170.00897035156703,28903.049999999996,109
2012-02-12,0,1,1,0.1275,0.101658,0.464583,0.409212,73,0.224375,0.280833,0.06885420654784523,0.004740901759333332,0.1275,0.21701775,0.293558,0.08411586632090683,0.007075478966916668,0.101658,0.574479,0.73125,0.11254145830759434,0.012665579837999994,0.464583,0.25249350000000004,0.409212,0.1261573895325465,0.01591568693366667,0.116929,163.75,73,65.91598187592041,4344.916666666667,163,0.25709699999999996,0.354167,0.06398166261180956,0.0040936531505714295,0.1275,0.257067875,0.361104,0.07574213233906117,0.0057368706112678565,0.101658,0.60339675,0.73125,0.10323583164462395,0.010657636935357139,0.464583,0.20260875,0.409212,0.09898585314182166,0.009798199122214286,0.116929,185.875,73,74.58157087569096,5562.410714285715,109,0.297506875,0.469167,0.07865638728196206,0.006186827260250003,0.1275,0.29669781249999994,0.466538,0.08268000172570451,0.006835982685362501,0.101658,0.5616463124999999,0.779583,0.13227492103883173,0.01749665473582917,0.31125,0.20162524999999998,0.409212,0.07359254230830731,0.005415862283400001,0.116929,278.625,775,178.53771777041027,31875.716666666667,109
2012-02-13,0,1,1,0.2225,0.227913,0.41125,0.167283,94,0.21375000000000002,0.280833,0.06357218411118708,0.004041422592666667,0.1275,0.20849900000000002,0.293558,0.07965036844861423,0.006344181194000001,0.101658,0.53677075,0.73125,0.13999897221854876,0.01959971222224999,0.41125,0.245805,0.409212,0.13090936252486554,0.01713726119666667,0.116929,146.5,94,74.63019942802423,5569.666666666667,192,0.251680375,0.354167,0.06496316335967968,0.004220212593696429,0.1275,0.252491875,0.361104,0.07633107748942383,0.005826433390696426,0.101658,0.5688133750000001,0.73125,0.116381196819439,0.013544582973124997,0.41125,0.201519625,0.409212,0.09936769700739558,0.009873939208553572,0.116929,157.875,94,58.12409753523675,3378.4107142857147,109,0.29167356250000004,0.469167,0.08064248375305974,0.006503210185862505,0.1275,0.29054368750000004,0.466538,0.08397783268912398,0.0070522763831625005,0.101658,0.5533911250000001,0.779583,0.1375119690562122,0.018909541633716664,0.31125,0.19890362499999997,0.409212,0.07403337062422144,0.005480939965983334,0.116929,236.0625,94,125.6579848902037,15789.929166666663,109
2012-02-14,0,1,1,0.319167,0.333946,0.50875,0.141179,135,0.2233335,0.319167,0.07825068453161714,0.006123169629666666,0.1275,0.218596,0.333946,0.09509059237379901,0.009042220758000001,0.101658,0.52895825,0.73125,0.14062921746772014,0.019776576805583323,0.41125,0.2518675,0.409212,0.12329144937234432,0.015200781488333343,0.141179,123.5,94,52.42454895688978,2748.3333333333335,135,0.256250125,0.354167,0.06863182513015685,0.004710327420696429,0.1275,0.257181875,0.361104,0.0804572930858131,0.006473376010696428,0.101658,0.554635375,0.73125,0.11585964911778573,0.013423458293696428,0.41125,0.199942,0.409212,0.10032909538826996,0.010065927381428573,0.116929,149.0,94,55.06619393317205,3032.285714285714,109,0.29396525,0.469167,0.0808850453170012,0.006542390555933338,0.1275,0.29437024999999994,0.466538,0.08450482313611848,0.007141065133266665,0.101658,0.565734875,0.779583,0.12235623931938792,0.014971049300383331,0.400833,0.1927241875,0.409212,0.0744948501488246,0.005549482698695834,0.116929,209.625,94,93.89204794159443,8815.716666666667,109
2012-02-15,0,1,2,0.348333,0.351629,0.53125,0.1816,141,0.254375,0.348333,0.10023204789886317,0.010046463426,0.1275,0.2537865,0.351629,0.1151972493320334,0.01327040625366667,0.101658,0.47895825000000003,0.53125,0.05295605227214353,0.002804343472249998,0.41125,0.22481849999999998,0.409212,0.12406275469159415,0.015391567101666668,0.141179,110.75,94,32.70448491160399,1069.5833333333333,135,0.255520875,0.348333,0.06746383047749681,0.004551368422696427,0.1275,0.25599750000000004,0.351629,0.07876081465696361,0.006203265925428573,0.101658,0.5590103750000001,0.73125,0.11398565499086467,0.012992729543696433,0.41125,0.20421962500000002,0.409212,0.09848035849119138,0.009698381008553572,0.116929,141.75,94,51.22708546964473,2624.214285714286,109,0.298913125,0.469167,0.08168437382337376,0.006672336926916669,0.1275,0.29993299999999995,0.466538,0.08520237616091861,0.007259444903466671,0.101658,0.5738859375,0.779583,0.11474588754081413,0.013166618707529165,0.41125,0.1905871875,0.409212,0.07427911135280565,0.0055173863833625015,0.116929,210.5625,94,93.07270903259811,8662.529166666669,109
